plant_age_months,number_of_plants,fertilizer_type,fertilizer_frequency,pesticide_type,pesticide_frequency,pruning_interval_months,shade_tree_present,soil_ph,avg_temp_c,avg_rainfall_mm,avg_humidity_pct,previous_yield_per_tree,previous_fine_pct,previous_premium_pct,previous_commercial_pct,trees_productive_pct,yield_trend,yield_kg,fine_grade_pct,premium_grade_pct,commercial_grade_pct
91,192,organic,rarely,synthetic,sometimes,12,True,5.637627652283237,26.677768551343057,96.90102583788038,74.45191365082522,4.040462765107073,19.93620392247729,55.408331396329736,24.655464681192974,68.86750095208815,1,258.4794414154741,21.535936604315975,64.22079673102328,14.243266664660737
128,1244,synthetic,often,synthetic,rarely,12,False,5.801611204452867,15.894494597551677,188.62336066164127,88.42874212949411,1.4049442734920035,24.755816478772317,52.22898573938967,23.015197781838012,76.4333939715352,-1,1815.9264272046894,21.10593697482058,54.68276664589737,24.211296379282054
64,508,organic,rarely,synthetic,rarely,18,True,4.989355380275187,20.03262612976929,189.27464246873967,80.47264797377967,1.8850812425633554,32.84471109683148,68.58445051007519,-1.4291616069066606,71.43598897105143,0,732.8303820859619,25.197315108935364,60.619468242444064,14.18321664862058
137,136,synthetic,rarely,synthetic,rarely,12,True,5.86726296809471,29.233917519776043,158.75921410913656,79.24966116247545,2.0942209724774705,12.63363711203333,46.67083914244511,40.69552374552156,78.17285997730718,0,190.19959198434455,23.132074943144097,63.576885545739856,13.291039511116054
92,383,synthetic,never,none,sometimes,12,False,6.012770540810767,23.86513623968285,129.30665372980906,75.32401441369674,3.9416043760667474,26.97244312694601,63.189601639167606,9.837955233886376,93.30047100539883,1,815.923505899081,19.640145177334304,61.16877213311542,19.191082689550278
111,711,synthetic,sometimes,synthetic,sometimes,12,True,5.319976861361412,23.809426276153935,219.49752538736556,70.4269834491321,4.557983128458029,15.086818562439895,42.009208360758144,42.903973076801954,90.70726585964935,0,2017.8902883166036,22.88730894916725,61.03051505280906,16.082175998023693
188,69,organic,never,synthetic,sometimes,18,True,5.528462998479182,23.61027065105794,193.25730075190455,72.96763920693228,2.2065194173120206,30.784192655549248,65.26976514249802,3.9460422019527357,73.06344047327319,0,56.05525466984454,24.753153678759034,57.73129678835333,17.515549532887633
76,78,none,sometimes,none,sometimes,18,False,5.914381354759015,26.82393174230245,128.69904385889842,78.97927049946809,2.6326454905224623,27.909927798952474,48.128280949490964,23.961791251556555,67.07889631835872,0,75.13711088850125,19.27597150167338,49.186515848435455,31.537512649891163
74,1457,organic,sometimes,synthetic,sometimes,18,True,6.578452852773822,24.343040673911066,99.40318463420628,72.06152963652895,3.446190839103346,30.594184894978074,41.89420878782174,27.51160631720019,87.18766691925295,1,2666.489366237319,23.598375950416294,63.544626077824816,12.856997971758886
87,1204,synthetic,sometimes,none,sometimes,12,True,6.835975903897957,24.31139154328828,245.869527279863,67.76884369361053,0.9244734183096963,28.700118409285086,64.38140859679186,6.918472993923061,84.73932495231894,1,2695.6224678802355,20.9853053792008,59.83049110579575,19.184203515003453
34,97,synthetic,sometimes,none,never,24,True,7.007362267420459,27.071128638320943,179.97234382566916,85.45088474084753,3.114276709496807,34.76697892664414,62.70190501205704,2.5311160612988175,75.48028319078973,0,92.57931931824234,22.655462423689762,59.71831789066422,17.626219685646028
57,667,synthetic,sometimes,synthetic,never,12,False,5.164655447766039,28.444990207387796,248.50348762123178,75.03695671847848,3.6371111265131417,26.21597391922039,48.2586464035558,25.52537967722381,65.46722990403177,0,1158.9687823064114,20.403443829139626,61.38989770109936,18.20665846976101
20,774,synthetic,often,none,rarely,12,True,5.944793160950068,20.546957749141477,185.4529327124624,72.95528779013878,3.124358619246939,24.821004512702753,50.6477398263103,24.531255660986943,61.81962731921976,-1,358.27223850192945,23.9973569030216,62.67253336826382,13.330109728714582
140,304,synthetic,often,organic,often,18,False,6.515497935418883,23.63965907036589,162.70316011390332,70.15371235996035,0.8015744198804449,34.38357833697677,64.5092172181551,1.107204444868131,89.83915974360897,1,586.1871408232831,18.734838755326326,49.152763402272505,32.11239784240117
69,133,organic,never,organic,rarely,18,True,4.951014476874371,20.100317162111025,204.04276856082456,90.00571368962669,1.2019138866451993,21.96240290639905,63.41668080661641,14.620916286984539,70.62683783503441,0,159.2956339720957,23.538866225230073,65.27846395981187,11.18266981495806
57,264,synthetic,often,none,often,12,True,6.821617893008762,23.775767495549502,50.0,60.31076536329806,4.272036894868103,19.03509447667966,65.79384024434937,15.171065278970971,74.23816803331033,0,500.8659659440878,21.234924030937474,58.800323607450245,19.964752361612277
78,1350,synthetic,rarely,organic,often,12,False,4.255670730961348,23.23686967258335,178.5381207711924,83.28709435219918,3.09476303208373,23.969148615609942,51.13508548058594,24.89576590380412,87.49750862351945,0,2252.179765523387,18.221509351476364,59.420868176431746,22.357622472091897
115,276,organic,rarely,synthetic,never,12,True,6.2207533355060365,24.54482719876053,187.184997625347,88.65148761892081,0.5289584517355808,29.3129071519851,61.07465024765406,9.612442600360836,81.53387786488449,1,597.4380406400899,24.340018268624185,68.8646147267201,6.795367004655702
19,454,none,sometimes,synthetic,never,6,True,6.519782847511548,23.34403676551229,107.87471786524682,71.98502636479127,0.7232646800247685,28.114957171190724,43.347789998717424,28.53725283009185,81.29118250027201,0,99.94806318987199,19.92498071300628,59.16429843372516,20.910720853268565
76,234,organic,sometimes,synthetic,never,12,True,5.202044358206229,20.303036558887676,218.33802032072612,92.02827006009278,3.4402257431540626,14.807747400840686,48.86963624837456,36.322616350784756,81.68655744307227,0,459.53088953808475,24.222182538154915,68.94824028011989,6.829577181725199
203,248,organic,rarely,none,often,12,True,5.142759458194458,24.895175539698915,167.79207062850494,79.84878681532132,2.7568308215757487,16.166465395135162,54.128807573042,29.704727031822834,83.16697714229541,1,368.3385569844483,22.176625218762748,68.39472639583114,9.428648385406106
155,325,organic,rarely,synthetic,rarely,24,True,5.937588477060788,29.138003138515707,167.49341905869747,56.49368358305148,1.8497393139966019,24.90204888095765,53.01531768565732,22.082633433385027,65.75419351776075,-1,308.97820311866525,24.49556001648201,60.45736804506855,15.047071938449434
116,439,none,never,organic,sometimes,6,True,5.361074458228205,23.25492592076363,113.01665441075632,79.42785525321852,4.530640834397175,29.587502021131417,60.991156182984284,9.421341795884302,81.59304095845756,1,357.9706782607802,21.616459532725024,58.231002721323456,20.152537745951513
14,238,none,sometimes,organic,sometimes,24,False,5.50696496150978,25.260353994755917,173.22826505546965,68.6881023055662,1.202161151029896,30.8647738148818,50.75003970015021,18.38518648496799,91.95123556578014,0,83.88940215678161,20.241376869384503,50.372670376831024,29.385952753784466
212,825,organic,rarely,synthetic,sometimes,12,False,5.536022252556054,25.649098254933016,173.03682137037947,58.89928552585623,3.9810744577882415,11.10100948471161,60.8000546120412,28.098935903247188,82.68825640837339,0,945.9174526872844,21.825515441085617,59.915360701323436,18.25912385759095
130,207,organic,rarely,synthetic,never,36,True,5.859441445554046,19.448081352964522,148.35664681288722,77.81221551476459,1.9296261389622298,34.21686513935893,47.87028900342837,17.9128458572127,70.95675507721015,1,207.23004542015548,20.323694301976914,60.15792974459469,19.518375953428396
21,459,organic,often,synthetic,sometimes,12,True,5.688492548684351,24.929996949496665,167.73646044400417,87.18970789793663,2.813429491480669,17.7117070372371,57.191266018570474,25.09702694419242,71.3823918696674,-1,326.76497845736617,26.56201787349267,65.29236671955043,8.145615406956907
81,1314,organic,sometimes,synthetic,rarely,12,True,5.682086728343569,26.847521119283016,204.09380665847067,74.93653578927164,3.9933071488217653,13.262531602929606,56.962599028232276,29.77486936883811,75.47882967818457,1,3841.6029093622046,26.22490986519933,66.51718651407505,7.257903620725628
19,363,organic,rarely,organic,often,12,True,5.385175301551638,27.135403645152806,202.93237808416734,64.50120759107246,2.1385074875472476,24.15537539381541,40.18772413079411,35.656900475390486,62.16599955881664,0,203.8558553462481,24.659385794666928,65.43948715769889,9.901127047634176
35,1319,organic,sometimes,synthetic,often,6,True,4.055807068407015,22.875533830134582,128.4582471662411,58.687241845390545,2.8847326411860483,14.034183959709578,57.15987634850778,28.80593969178264,88.19013152549952,1,1755.1096868123943,23.390455954295554,64.95883319979009,11.650710845914347
64,540,organic,often,none,rarely,12,True,6.256783338045671,20.562298230053017,190.6606913759164,84.72996545333001,4.209577012622073,19.924804055186854,44.68950912126583,35.38568682354732,85.82828315891572,0,1484.6383236500053,25.93943080516316,71.3092404034322,2.751328791404646
61,145,organic,rarely,organic,never,18,True,5.682395899916986,19.012121033245936,113.79003236906765,74.64210314061704,3.434418778467428,29.52298390965226,63.74390622668557,6.733109863662179,81.08644407462093,0,196.93253832419322,24.62550863212538,64.78910527577243,10.585386092102183
6,76,synthetic,sometimes,organic,never,18,False,5.762734402047889,27.68651788521766,197.5761974712107,86.06637784218093,3.7591453737460996,22.314975130545353,59.00235220726381,18.68267266219084,88.19340697516199,0,3.9561745907329273,21.07519819698425,50.786475817201016,28.13832598581474
177,299,synthetic,sometimes,none,sometimes,18,False,5.730607858871061,24.757769782137274,196.10585628708313,63.623125434492664,3.3517021989448805,24.836534567618095,40.48730329628361,34.6761621360983,85.50723190577267,0,631.5674875417227,17.682515384230392,51.49398420196356,30.82350041380605
93,442,organic,rarely,organic,rarely,24,False,6.165044652279535,32.0,173.965533576725,66.58288053961991,2.209905855344276,25.178382022089423,51.6617904362964,23.159827541614177,68.41046932076284,-1,418.5202035952822,23.12779701772206,52.774382686929854,24.097820295348086
141,330,synthetic,sometimes,synthetic,never,18,True,6.839229574820849,26.108645395785366,211.4289857033213,83.19728331691012,4.427867397045491,22.49897479911971,61.907475685887135,15.593549514993157,81.67104573780429,-1,445.5383910643331,20.057805849959024,57.482892076202916,22.45930207383806
49,1350,synthetic,never,organic,rarely,36,True,5.395645391962242,19.4241673964518,237.60039734415042,85.8942192449005,1.1926377940230726,34.425791913629396,56.34316680948366,9.231041276886941,64.74909112272978,1,1627.5260356540637,21.670350848535318,60.79397104468612,17.535678106778562
218,259,synthetic,often,synthetic,sometimes,12,False,5.316269099914573,23.80988049710404,130.880791578299,74.98268301774392,1.0136298618933446,33.526206500959425,66.17965216528167,0.29414133375890117,75.82303088839781,1,531.1118093874343,18.543352727623528,50.51408924988042,30.94255802249605
30,790,organic,rarely,organic,rarely,12,False,7.099033640683961,27.57164578303079,178.5029612252886,85.26986263319732,2.054663841755506,30.075297038158013,56.20836679562263,13.716336166219357,62.77480996209171,0,590.804193919603,21.84389441044871,62.369406425784895,15.786699163766393
63,438,organic,sometimes,synthetic,sometimes,24,True,6.13574623690628,21.559408951901293,165.944869749432,70.07227271757063,2.823274846389533,24.51613064774085,68.07811744745678,7.405751904802372,83.52877405529682,0,1026.3308937127042,26.587329953307105,63.23587739030031,10.176792656392585
62,87,synthetic,often,synthetic,rarely,24,True,6.066518996374403,27.303968873207285,188.66181245800507,88.46225756202747,2.3636348069704978,33.94864649815344,56.23341474636534,9.817938755481222,81.17813314891885,0,314.3581665715202,23.700599692192924,60.50844940789209,15.79095089991499
38,178,none,often,none,rarely,12,True,6.433326761279185,32.0,149.39966894577233,71.77641449154757,4.628943543441851,29.44528111146127,64.67017334370543,5.884545544833301,91.59673257875781,0,153.00898600175134,17.865524331498037,58.41254453027571,23.721931138226253
120,776,synthetic,never,none,never,12,False,6.488523528156337,21.814435337956944,241.26146727868178,64.94693976518533,3.108285937526615,10.55546205063951,69.65619961137119,19.788338337989302,61.44998310867857,1,734.853986737193,20.961896323882616,55.70939690547707,23.328706770640316
79,94,organic,rarely,none,often,12,False,5.502368612476153,25.786932172709157,108.90817238288763,57.978656000252975,4.901993008369512,14.522297534472457,63.97473913314346,21.502963332384084,71.69674499605884,0,93.84777284864651,23.65215509683534,64.20086136505326,12.1469835381114
94,126,synthetic,often,none,never,18,True,5.175727020631643,23.44728588166349,99.83657749322583,64.04893948064398,1.8627345004043399,28.271990583055192,61.02176563852791,10.706243778416905,80.6157031843319,1,220.01550426978483,18.940070883978088,57.79564201105254,23.264287104969377
41,199,synthetic,sometimes,none,sometimes,18,True,5.561114793646918,22.16423363576469,242.38059674074427,60.2576272110459,2.8116853484688717,17.204613148988237,40.19393073369132,42.60145611732044,77.3683727665285,0,286.5464622660553,21.43030792122639,56.801567273108354,21.76812480566526
23,799,organic,sometimes,none,sometimes,12,True,5.422388740187989,21.752353148733235,190.9024768350131,56.65191970365444,3.1459623325872474,20.662493681046527,58.46262339462506,20.87488292432841,62.85512239639781,-1,289.9045642395868,23.55645768420441,65.81374603316686,10.629796282628718
99,58,organic,often,synthetic,sometimes,18,False,5.215972697183779,27.02140000941948,183.44579852104914,72.72523740046593,1.6528618149770973,15.516276490543712,44.143758794207415,40.33996471524887,90.06891151764208,0,136.50392719077607,23.18769461920521,62.071624018593624,14.740681362201158
46,100,organic,never,organic,often,12,True,5.311297473543034,28.15297325446275,155.00782462019714,70.49378715925106,1.9096991446127465,25.901710508805643,51.94841647267163,22.14987301852272,60.23851442650449,0,77.43625044970184,26.278238480559637,66.16267677326648,7.55908474617388
42,510,organic,sometimes,synthetic,rarely,36,False,5.379608407393267,26.64794423103936,152.82139425995365,83.8304612770103,0.7419754024789251,26.733924606018707,46.93839784947866,26.327677544502635,68.52498940526212,0,416.7824281213582,22.374451713683488,59.36358926120719,18.261959025109327
115,508,synthetic,rarely,none,never,6,False,6.515024498264239,23.748846120452363,125.21815486467325,71.06470144030271,4.2639898661144136,23.72274079100179,45.67587377171065,30.601385437287554,85.2134399505256,0,910.2904460782104,21.568215794244892,58.50565844244433,19.92612576331078
